customer_id,recency_days,frequency,monetary,avg_basket_value,n_categories,tenure_days,purchase_gap_std,R_score,F_score,M_score,RFM_score,cluster,dbscan_label,segment_name
C02275,18,54,15108.47,279.7864814814815,6,569,15.903410839379543,3,4,5,12,4,0,Champions
C02276,3,79,18783.72,237.76860759493673,6,862,17.8170860014529,5,5,5,15,4,0,Champions
C02277,690,7,924.87,132.12428571428572,4,715,6.066758241067098,1,2,1,4,5,0,At Risk
C02278,20,57,12745.16,223.59929824561402,6,419,11.353197315545708,3,4,5,12,4,0,Champions
C02279,506,4,335.96,83.99,3,559,13.021349989749739,1,1,1,3,5,0,At Risk
C02281,356,9,1495.21,166.13444444444445,5,469,16.78122090314051,1,2,2,5,5,0,At Risk
C02282,9,5,1008.98,201.796,4,32,8.842369591913696,4,1,2,7,1,0,Needs Attention
C02283,306,1,32.17,32.17,1,306,0.0,1,1,1,3,3,0,Hibernating / Lost
C02284,131,25,2625.71,105.0284,6,860,66.1499637817991,1,3,2,6,2,0,Potential Loyalists
C02285,18,62,12668.17,204.32532258064515,6,709,15.894860816510564,3,5,5,13,4,0,Champions
C02286,68,12,6929.08,577.4233333333333,5,249,22.301095107084013,2,2,4,8,0,0,Loyal Customers
C02287,90,9,2761.42,306.82444444444445,6,410,37.656340767525464,2,2,2,6,2,0,Potential Loyalists
C02288,2,60,17226.38,287.10633333333334,6,608,14.67365968062729,5,5,5,15,4,0,Champions
C02289,27,30,4223.07,140.76899999999998,6,426,18.934834114010325,3,4,3,10,0,0,Loyal Customers
C02290,14,5,277.58,55.516,4,81,14.341809509263467,4,1,1,6,3,0,Hibernating / Lost
C02291,79,37,12567.42,339.66,5,548,16.508391992342546,2,4,5,11,4,0,Champions
C02292,16,70,14532.75,207.6107142857143,6,860,18.486301177708164,3,5,5,13,4,0,Champions
C02293,11,48,5524.15,115.08645833333333,6,619,15.867006119777926,4,4,3,11,0,0,Loyal Customers
C02294,8,4,207.32,51.83,3,51,20.27039439401436,4,1,1,6,3,0,Hibernating / Lost
C02295,90,9,1604.94,178.32666666666668,6,206,17.363755354185336,2,2,2,6,0,0,Loyal Customers
C02296,2,22,4439.11,201.77772727272725,6,146,13.371204719330958,5,3,3,11,0,0,Loyal Customers
C02297,37,7,1187.75,169.67857142857142,4,77,13.199326582148887,2,2,2,6,1,0,Needs Attention
C02298,42,21,4000.8799999999997,190.5180952380952,5,793,52.469491135325484,2,3,3,8,2,0,Potential Loyalists
C02299,45,56,10885.01,194.37517857142856,5,636,13.517958670286363,2,4,4,10,4,0,Champions
C02300,21,68,14969.08,220.1335294117647,6,847,20.88303464802212,3,5,5,13,4,0,Champions
C02301,3,76,18042.3,237.3986842105263,6,885,17.18824404450127,5,5,5,15,4,0,Champions
C02302,5,22,3359.19,152.69045454545454,6,146,8.960988769543858,5,3,3,11,0,0,Loyal Customers
C02303,3,8,1576.35,197.04375,6,54,13.781087306411596,5,2,2,9,0,0,Loyal Customers
C02304,723,5,1889.45,377.89,4,747,5.787918451395113,1,1,2,4,5,0,At Risk
C02305,136,4,566.23,141.5575,4,250,29.20045661743437,1,1,1,3,2,0,Potential Loyalists
C02306,19,18,3231.6600000000003,179.5366666666667,6,417,47.14690286569193,3,3,3,9,2,0,Potential Loyalists
C02307,18,30,5371.44,179.04799999999997,6,835,30.14799011487675,3,4,3,10,0,0,Loyal Customers
C02308,23,7,522.42,74.63142857142857,5,74,9.72539630726344,3,2,1,6,3,0,Hibernating / Lost
C02309,52,4,2024.56,506.14,2,112,10.677078252031311,2,1,2,5,1,0,Needs Attention
C02310,3,41,8478.91,206.80268292682928,6,388,13.918849629189907,5,4,4,13,4,0,Champions
C02311,216,5,1386.55,277.31,3,259,8.104782538723663,1,1,2,4,1,0,Needs Attention
C02312,4,29,3859.5099999999998,133.08655172413793,6,542,23.890161069326577,5,4,3,12,0,0,Loyal Customers
C02313,3,14,3403.7999999999997,243.1285714285714,6,186,16.311683111106582,5,3,3,11,0,0,Loyal Customers
C02314,468,2,215.83,107.915,1,496,0.0,1,1,1,3,3,0,Hibernating / Lost
C02315,2,2,676.6899999999999,338.34499999999997,2,7,0.0,5,1,1,7,1,0,Needs Attention
C02316,3,95,18697.07,196.81126315789473,6,844,12.875316167385574,5,5,5,15,4,0,Champions
C02317,91,20,2361.58,118.079,6,743,43.00312428255582,2,3,2,7,2,0,Potential Loyalists
C02318,11,12,1961.9099999999999,163.49249999999998,6,28,2.903403531394784,4,2,2,8,0,0,Loyal Customers
C02319,34,54,6922.44,128.19333333333333,6,637,19.321731254802327,2,4,4,10,0,0,Loyal Customers
C02320,4,60,12106.69,201.77816666666666,6,616,14.321843344434884,5,5,4,14,4,0,Champions
C02321,126,5,922.01,184.402,4,186,24.279621084357967,1,1,1,3,1,0,Needs Attention
C02322,728,2,347.84000000000003,173.92000000000002,2,728,0.0,1,1,1,3,5,0,At Risk
C02323,62,37,9703.41,262.25432432432433,6,431,12.280008595726272,2,4,4,10,4,0,Champions
C02324,2,77,14842.65,192.76168831168832,6,641,14.02082814542909,5,5,5,15,4,0,Champions
C02325,69,22,5275.42,239.79181818181817,6,719,33.86876098296987,2,3,3,8,2,0,Potential Loyalists
C02326,16,3,46.839999999999996,15.613333333333332,2,33,8.5,3,1,1,5,3,0,Hibernating / Lost
C02327,12,55,10201.68,185.48509090909093,6,720,22.17745490746942,4,4,4,12,4,0,Champions
C02328,25,271,62201.9,229.52730627306275,6,816,5.644290121347138,3,5,5,13,4,0,Champions
C02329,55,7,709.96,101.42285714285715,4,294,49.56281087894655,2,2,1,5,2,0,Potential Loyalists
C02330,2,7,4615.889999999999,659.4128571428571,5,119,14.127396551853895,5,2,3,10,1,0,Needs Attention
C02331,12,31,10651.2,343.5870967741936,6,780,43.53435425040781,4,4,4,12,2,0,Potential Loyalists
C02332,9,18,2678.53,148.80722222222224,6,260,20.244184093694102,4,3,2,9,0,0,Loyal Customers
C02333,7,13,8709.29,669.9453846153847,5,413,29.031113577600767,4,2,4,10,0,0,Loyal Customers
C02334,41,8,1052.93,131.61625,3,153,21.44094880629786,2,2,2,6,1,0,Needs Attention
C02335,21,83,14723.89,177.39626506024095,6,783,14.667441798059558,3,5,5,13,4,0,Champions
C02336,14,1,178.74,178.74,1,14,0.0,4,1,1,6,3,0,Hibernating / Lost
C02337,4,33,4668.96,141.48363636363638,6,337,15.903732610223928,5,4,3,12,0,0,Loyal Customers
C02338,84,6,1530.2,255.03333333333333,4,134,7.563068160475615,2,2,2,6,1,0,Needs Attention
C02339,528,4,689.73,172.4325,4,557,8.178562764256865,1,1,1,3,5,0,At Risk
C02340,50,3,134.84,44.946666666666665,3,50,0.0,2,1,1,4,3,0,Hibernating / Lost
C02341,16,13,3084.8599999999997,237.29692307692306,5,333,27.759257715019846,3,2,3,8,0,0,Loyal Customers
C02342,17,221,42382.45,191.7757918552036,6,782,6.146279866581663,3,5,5,13,4,0,Champions
C02343,52,7,2383.22,340.46,4,60,1.5986105077709065,2,2,2,6,1,0,Needs Attention
C02344,15,69,13830.18,200.43739130434784,6,180,5.059400616879051,4,5,5,14,4,0,Champions
C02345,528,7,958.1099999999999,136.87285714285713,5,630,17.281975195754296,1,2,2,5,5,0,At Risk
C02346,3,31,7334.900000000001,236.60967741935485,6,406,17.244677117559746,5,4,4,13,0,0,Loyal Customers
C02347,1,48,14278.15,297.4614583333333,6,550,19.748532272937776,5,4,5,14,4,0,Champions
C02348,10,46,10691.65,232.42717391304348,6,405,12.364624968727677,4,4,4,12,4,0,Champions
C02349,20,7,4907.25,701.0357142857143,4,30,1.699673171197595,3,2,3,8,1,0,Needs Attention
C02350,6,7,218.89000000000001,31.270000000000003,4,78,26.832815729997478,5,2,1,8,3,0,Hibernating / Lost
C02351,130,16,3371.17,210.698125,6,694,46.48842149754424,1,3,3,7,2,0,Potential Loyalists
C02352,25,1,63.43,63.43,1,25,0.0,3,1,1,5,3,0,Hibernating / Lost
C02353,440,4,156.26,39.065,3,506,15.297058540778355,1,1,1,3,3,0,Hibernating / Lost
C02354,16,17,2367.21,139.24764705882353,6,259,13.366089321488166,3,3,2,8,0,0,Loyal Customers
C02355,144,9,2016.38,224.04222222222222,5,201,8.62318821550359,1,2,2,5,0,0,Loyal Customers
C02356,34,22,2319.47,105.43045454545454,5,463,32.88590873303152,2,3,2,7,2,0,Potential Loyalists
C02357,40,54,10332.83,191.3487037037037,6,490,14.086823284390242,2,4,4,10,4,0,Champions
C02358,479,2,79.75999999999999,39.879999999999995,1,485,0.0,1,1,1,3,3,0,Hibernating / Lost
C02359,18,26,4351.07,167.34884615384615,6,124,5.479270024373685,3,3,3,9,0,0,Loyal Customers
C02360,446,12,1765.71,147.1425,6,552,8.093462314201814,1,2,2,5,5,0,At Risk
C02361,527,9,1002.61,111.4011111111111,5,646,9.061422349719717,1,2,2,5,5,0,At Risk
C02362,507,4,384.32,96.08,3,575,25.315783394730033,1,1,1,3,5,0,At Risk
C02363,103,16,4089.27,255.579375,5,722,55.83722374505698,1,3,3,7,2,0,Potential Loyalists
C02364,47,64,14304.99,223.51546875,6,545,12.077414689337752,2,5,5,12,4,0,Champions
C02365,13,59,12574.69,213.13033898305085,6,795,18.423412184716028,4,5,5,14,4,0,Champions
C02366,7,71,13053.94,183.85830985915493,6,818,14.423683754895087,4,5,5,14,4,0,Champions
C02367,12,14,1435.42,102.53,6,248,36.900794558562744,4,3,2,9,2,0,Potential Loyalists
C02368,707,8,1597.02,199.6275,4,813,18.098370656171326,1,2,2,5,5,0,At Risk
C02369,6,34,8195.32,241.03882352941176,6,389,15.996096860928471,5,4,4,13,0,0,Loyal Customers
C02370,141,2,103.39,51.695,2,196,0.0,1,1,1,3,3,0,Hibernating / Lost
C02371,2,24,8853.66,368.9025,6,247,12.246059510510786,5,3,4,12,0,0,Loyal Customers
C02372,62,45,6388.17,141.95933333333335,6,499,16.053033878186856,2,4,4,10,0,0,Loyal Customers
C02373,35,13,1126.34,86.64153846153846,5,722,59.42379573874425,2,2,2,6,2,0,Potential Loyalists
C02374,9,3,788.6600000000001,262.8866666666667,3,63,27.0,4,1,1,6,1,0,Needs Attention
C02375,43,6,1797.74,299.62333333333333,5,144,40.4,2,2,2,6,2,0,Potential Loyalists
C02376,41,47,7633.46,162.41404255319148,6,808,21.056914952024343,2,4,4,10,0,0,Loyal Customers
C02377,15,87,16587.13,190.65666666666667,6,868,16.27683124143959,4,5,5,14,4,0,Champions
C02378,589,2,353.72,176.86,2,598,0.0,1,1,1,3,5,0,At Risk
C02379,25,66,14327.14,217.07787878787877,6,759,17.62229625910843,3,5,5,13,4,0,Champions
C02380,7,3,3764.33,1254.7766666666666,3,122,26.5,4,1,3,8,1,0,Needs Attention
C02381,16,21,6195.07,295.00333333333333,6,707,46.123177470768425,3,3,4,10,2,0,Potential Loyalists
C02382,9,61,15272.03,250.3611475409836,6,639,15.671098663888673,4,5,5,14,4,0,Champions
C02383,22,3,741.23,247.07666666666668,3,22,0.0,3,1,1,5,1,0,Needs Attention
C02384,37,8,582.66,72.8325,5,161,22.365242713475144,2,2,1,5,0,0,Loyal Customers
C02385,57,26,9387.83,361.0703846153846,6,696,31.359948979550335,2,3,4,9,0,0,Loyal Customers
C02386,15,30,9116.38,303.8793333333333,6,550,26.783404803897078,4,4,4,12,0,0,Loyal Customers
C02387,61,25,4359.099999999999,174.36399999999998,5,428,28.261397651606373,2,3,3,8,0,0,Loyal Customers
C02388,68,6,956.5799999999999,159.42999999999998,4,298,51.67978328127935,2,2,2,6,2,0,Potential Loyalists
C02389,10,16,1815.3999999999999,113.46249999999999,6,58,4.6790312387644235,4,3,2,9,0,0,Loyal Customers
C02390,16,6,360.35,60.05833333333334,3,116,29.570255325241952,3,2,1,6,3,0,Hibernating / Lost
C02391,11,4,867.39,216.8475,3,11,0.0,4,1,1,6,1,0,Needs Attention
C02392,752,11,2925.9300000000003,265.99363636363637,5,855,10.770793842609745,1,2,3,6,5,0,At Risk
C02393,46,55,10033.01,182.41836363636364,6,687,14.898479037828109,2,4,4,10,4,0,Champions
C02394,54,39,7058.32,180.98256410256408,6,379,15.603132898001189,2,4,4,10,0,0,Loyal Customers
C02395,4,23,3264.81,141.94826086956522,6,852,52.81677356908441,5,3,3,11,2,0,Potential Loyalists
C02396,14,193,39990.46,207.20445595854923,6,574,4.787498186828784,4,5,5,14,4,0,Champions
C02397,3,73,15375.58,210.62438356164384,6,754,16.930270711303603,5,5,5,15,4,0,Champions
C02398,53,2,254.52,127.26,2,53,0.0,2,1,1,4,3,0,Hibernating / Lost
C02399,6,81,14407.58,177.87135802469135,6,839,13.85703228508904,5,5,5,15,4,0,Champions
C02400,1,189,38282.19,202.55126984126986,6,766,7.391089036673201,5,5,5,15,4,0,Champions
C02401,632,9,3218.4700000000003,357.6077777777778,4,718,20.467962771121115,1,2,3,6,5,0,At Risk
C02402,3,25,6625.91,265.0364,6,764,38.10564171557219,5,3,4,12,2,0,Potential Loyalists
C02403,15,14,2209.07,157.7907142857143,6,380,30.28699019625306,4,3,2,9,0,0,Loyal Customers
C02404,3,47,9787.57,208.24617021276595,6,555,17.09182362366897,5,4,4,13,4,0,Champions
C02405,7,4,639.91,159.9775,3,74,18.92675942210452,4,1,1,6,1,0,Needs Attention
C02406,48,26,4841.1,186.19615384615386,6,666,30.73957709533428,2,3,3,8,0,0,Loyal Customers
C02407,26,14,3001.77,214.41214285714287,6,416,32.92415526630866,3,3,3,9,2,0,Potential Loyalists
C02408,70,9,2339.77,259.97444444444443,4,306,37.43327396848959,2,2,2,6,2,0,Potential Loyalists
C02409,3,137,27731.59,202.42036496350366,6,333,4.46330191829332,5,5,5,15,4,0,Champions
C02410,176,3,881.78,293.9266666666667,3,176,0.0,1,1,1,3,1,0,Needs Attention
C02411,26,231,54662.27,236.63320346320344,6,719,5.234899969795203,3,5,5,13,4,0,Champions
C02412,28,13,2767.04,212.84923076923076,6,444,47.00059101283255,3,2,3,8,2,0,Potential Loyalists
C02413,41,20,4451.66,222.583,6,178,9.966147687195475,2,3,3,8,0,0,Loyal Customers
C02414,50,4,438.62,109.655,3,124,18.354533197248273,2,1,1,4,3,0,Hibernating / Lost
C02415,23,27,5649.64,209.24592592592595,6,343,19.027852521964558,3,3,3,9,0,0,Loyal Customers
C02416,10,30,4730.36,157.67866666666666,6,313,13.116418263452532,4,4,3,11,0,0,Loyal Customers
C02417,6,16,6209.28,388.08,6,119,12.909255938623609,5,3,4,12,0,0,Loyal Customers
C02418,333,2,187.77999999999997,93.88999999999999,2,333,0.0,1,1,1,3,3,0,Hibernating / Lost
C02419,2,7,510.12,72.87428571428572,4,39,8.763877883423271,5,2,1,8,3,0,Hibernating / Lost
C02420,5,222,34463.97,155.24310810810812,6,774,5.49996230799126,5,5,5,15,4,0,Champions
C02421,128,13,1616.41,124.33923076923078,6,575,55.43483411478142,1,2,2,5,2,0,Potential Loyalists
C02422,200,20,3284.64,164.232,6,783,49.327106492303464,1,3,3,7,2,0,Potential Loyalists
C02423,55,23,5422.3,235.7521739130435,6,811,54.69796859660367,2,3,3,8,2,0,Potential Loyalists
C02424,448,6,1016.4799999999999,169.41333333333333,5,474,6.241794613730893,1,2,2,5,5,0,At Risk
C02425,589,9,973.09,108.12111111111112,5,690,12.040945768501741,1,2,2,5,5,0,At Risk
C02426,496,4,2985.42,746.355,3,527,14.613540144521982,1,1,3,5,1,0,Needs Attention
C02427,11,46,15842.61,344.40456521739134,6,506,19.240004620004065,4,4,5,13,4,0,Champions
C02428,2,20,4540.21,227.0105,6,341,25.81159094567428,5,3,3,11,0,0,Loyal Customers
C02429,30,5,2615.6099999999997,523.122,2,49,5.539629951540085,3,1,2,6,1,0,Needs Attention
C02430,58,5,964.79,192.958,3,134,32.334192428449484,2,1,2,5,1,0,Needs Attention
C02431,513,4,314.89,78.7225,3,558,9.273618495495704,1,1,1,3,5,0,At Risk
C02432,517,8,1163.96,145.495,4,597,10.741869255489979,1,2,2,5,5,0,At Risk
C02433,12,21,2479.71,118.08142857142857,6,204,16.9333989500041,4,3,2,9,0,0,Loyal Customers
C02434,720,6,825.64,137.60666666666665,3,789,25.64683216305671,1,2,1,4,5,0,At Risk
C02435,7,38,11719.44,308.4063157894737,5,414,15.477970395616072,4,4,4,12,4,0,Champions
C02436,407,10,1404.9699999999998,140.49699999999999,5,509,12.35583532856709,1,2,2,5,5,0,At Risk
C02437,50,14,3280.53,234.32357142857146,4,727,81.87933104313325,2,3,3,8,2,0,Potential Loyalists
C02438,315,2,1157.1599999999999,578.5799999999999,1,346,0.0,1,1,2,4,1,0,Needs Attention
C02439,1,64,11276.15,176.18984375,6,609,14.624570247555106,5,5,4,14,4,0,Champions
C02440,11,167,40902.26,244.9237125748503,6,726,6.572730872040352,4,5,5,14,4,0,Champions
C02441,7,28,5176.45,184.87321428571428,6,313,18.167940831973066,4,4,3,11,0,0,Loyal Customers
C02442,2,222,58775.02,264.75234234234233,6,744,6.009329165396007,5,5,5,15,4,0,Champions
C02443,25,12,2596.4,216.36666666666667,5,286,26.171083658012915,3,2,2,7,0,0,Loyal Customers
C02444,2,267,57463.92,215.22067415730336,6,753,5.418117576972793,5,5,5,15,4,0,Champions
C02445,389,8,2342.4300000000003,292.80375000000004,4,508,18.76166303929372,1,2,2,5,5,0,At Risk
C02446,6,7,695.61,99.37285714285714,5,170,26.15126935521274,5,2,1,8,0,0,Loyal Customers
C02447,16,46,7609.05,165.4141304347826,6,693,19.280336045429586,3,4,4,11,0,0,Loyal Customers
C02448,25,33,8478.86,256.9351515151515,6,210,7.680065002166323,3,4,4,11,4,0,Champions
C02449,68,9,567.65,63.07222222222222,4,251,16.46539932707373,2,2,1,5,3,0,Hibernating / Lost
C02450,1,20,3935.04,196.752,6,81,7.917860871196416,5,3,3,11,0,0,Loyal Customers
C02451,5,44,10059.47,228.62431818181815,6,747,19.510394395136114,5,4,4,13,4,0,Champions
C02452,2,24,7812.16,325.50666666666666,6,244,12.890406156846604,5,3,4,12,0,0,Loyal Customers
C02453,7,24,4863.69,202.65374999999997,6,56,4.5330127022533455,4,3,3,10,0,0,Loyal Customers
C02454,7,19,3448.27,181.4878947368421,6,214,19.749120936836093,4,3,3,10,0,0,Loyal Customers
C02455,21,65,15768.83,242.5973846153846,6,731,17.04930235926092,3,5,5,13,4,0,Champions
C02456,9,57,12831.95,225.12192982456142,6,161,4.478975830454537,4,4,5,13,4,0,Champions
C02457,51,22,4072.91,185.13227272727272,5,804,45.51952560038772,2,3,3,8,2,0,Potential Loyalists
C02458,257,18,3624.34,201.35222222222222,6,369,10.076523814288874,1,3,3,7,0,0,Loyal Customers
C02459,337,26,8629.88,331.9184615384615,6,450,8.13938572620809,1,3,4,8,0,0,Loyal Customers
C02460,71,29,9629.32,332.0455172413793,6,398,15.686786002940208,2,4,4,10,0,0,Loyal Customers
C02461,3,134,31437.05,234.60485074626865,6,418,5.507394337683775,5,5,5,15,4,0,Champions
C02462,31,29,5672.79,195.61344827586205,6,868,38.99389996773697,3,4,3,10,2,0,Potential Loyalists
C02463,23,48,9244.71,192.59812499999998,6,438,14.10042876809398,3,4,4,11,4,0,Champions
C02464,40,5,2054.31,410.86199999999997,3,52,5.196152422706632,2,1,2,5,1,0,Needs Attention
C02465,19,55,16626.16,302.29381818181815,6,497,16.006257349812373,3,4,5,12,4,0,Champions
C02466,4,14,3144.79,224.62785714285715,6,650,51.617505401804586,5,3,3,11,2,0,Potential Loyalists
C02468,11,27,8522.460000000001,315.6466666666667,6,809,32.51481228227343,4,3,4,11,0,0,Loyal Customers
C02469,3,31,6832.54,220.40451612903226,6,460,20.168760221909743,5,4,4,13,0,0,Loyal Customers
C02470,347,4,1379.79,344.9475,3,433,22.51419305435771,1,1,2,4,1,0,Needs Attention
C02471,6,116,23558.53,203.09077586206897,6,461,6.851710423521144,5,5,5,15,4,0,Champions
C02472,61,3,175.07,58.35666666666666,3,71,5.0,2,1,1,4,3,0,Hibernating / Lost
C02473,419,9,612.41,68.04555555555555,4,514,9.662265521087692,1,2,1,4,5,0,At Risk
C02474,2,2,731.8,365.9,2,9,0.0,5,1,1,7,1,0,Needs Attention
C02475,6,255,56275.35,220.68764705882353,6,840,7.178706085893344,5,5,5,15,4,0,Champions
C02476,4,24,6092.98,253.87416666666664,6,240,15.343083390880352,5,3,4,12,0,0,Loyal Customers
C02477,16,37,5125.599999999999,138.52972972972972,6,366,12.271491603421303,3,4,3,10,0,0,Loyal Customers
C02478,5,68,16462.56,242.09647058823532,6,672,14.390536728626115,5,5,5,15,4,0,Champions
C02479,10,61,13159.18,215.72426229508199,5,663,14.543144624033538,4,5,5,14,4,0,Champions
C02480,70,6,3896.0600000000004,649.3433333333334,4,248,32.75728926513914,2,2,3,7,1,0,Needs Attention
C02481,65,23,4190.24,182.18434782608693,6,327,12.097742429925777,2,3,3,8,0,0,Loyal Customers
C02482,75,9,779.25,86.58333333333333,5,350,41.13981496069228,2,2,1,5,2,0,Potential Loyalists
C02483,28,67,10977.33,163.84074626865672,6,855,17.826792652404105,3,5,4,12,4,0,Champions
C02484,293,7,3304.06,472.00857142857143,5,357,9.758187445536299,1,2,3,6,1,0,Needs Attention
C02485,9,325,76059.11,234.02803076923078,6,884,4.6534070475109655,4,5,5,14,4,0,Champions
C02486,368,3,822.84,274.28000000000003,2,478,55.0,1,1,1,3,2,-1,Potential Loyalists
C02487,8,43,9909.36,230.45023255813956,6,454,15.176661878016429,4,4,4,12,4,0,Champions
C02488,2,42,10295.16,245.12285714285713,6,92,3.1251888699617463,5,4,4,13,4,0,Champions
C02489,3,77,21740.31,282.3416883116883,6,645,13.360777964311598,5,5,5,15,4,0,Champions
C02490,35,34,5489.51,161.45617647058825,6,471,19.266484599786036,2,4,3,9,0,0,Loyal Customers
C02491,22,15,2151.88,143.4586666666667,5,255,20.741976565330862,3,3,2,8,0,0,Loyal Customers
C02492,19,35,7875.5,225.0142857142857,6,834,28.539431230283775,3,4,4,11,0,0,Loyal Customers
C02493,61,8,1321.18,165.1475,6,162,11.85456082041414,2,2,2,6,0,0,Loyal Customers
C02494,28,12,2802.77,233.56416666666667,4,160,18.52271332960992,3,2,3,8,0,0,Loyal Customers
C02495,48,24,3240.9700000000003,135.0404166666667,6,252,14.377834231979044,2,3,3,8,0,0,Loyal Customers
C02496,35,9,2168.48,240.94222222222223,5,317,42.993458804799594,2,2,2,6,2,0,Potential Loyalists
C02497,104,4,829.48,207.37,3,217,49.77504952840887,1,1,1,3,2,0,Potential Loyalists
C02498,91,6,209.35999999999999,34.89333333333333,4,192,19.36388390793541,2,2,1,5,3,0,Hibernating / Lost
C02499,2,8,1419.3000000000002,177.41250000000002,4,81,14.068346290411633,5,2,2,9,0,0,Loyal Customers
C02500,24,39,5163.35,132.39358974358976,5,513,15.647718940255832,3,4,3,10,0,0,Loyal Customers
C02501,2,140,29972.89,214.09207142857142,6,488,5.450066464804176,5,5,5,15,4,0,Champions
C02502,10,21,2441.91,116.28142857142856,6,324,16.967910890855126,4,3,2,9,0,0,Loyal Customers
C02503,3,59,18543.41,314.2950847457627,6,727,18.526068659492193,5,5,5,15,4,0,Champions
C02504,11,21,5523.09,263.00428571428574,6,128,7.498499849969993,4,3,3,10,0,0,Loyal Customers
C02505,10,24,7927.13,330.2970833333333,6,207,11.480895613286268,4,3,4,11,0,0,Loyal Customers
C02506,26,28,4249.86,151.78071428571428,6,332,14.75980527824984,3,4,3,10,0,0,Loyal Customers
C02507,20,31,6973.8,224.96129032258065,6,628,28.915893361417847,3,4,4,11,0,0,Loyal Customers
C02508,3,31,3706.85,119.5758064516129,6,573,22.749358965327644,5,4,3,12,0,0,Loyal Customers
C02509,2,135,27043.84,200.32474074074074,6,507,6.458725648420079,5,5,5,15,4,0,Champions
C02510,7,75,11793.09,157.2412,6,300,6.907573574040953,4,5,4,13,4,0,Champions
C02511,199,1,6.32,6.32,1,199,0.0,1,1,1,3,3,0,Hibernating / Lost
C02512,268,1,59.58,59.58,1,268,0.0,1,1,1,3,3,0,Hibernating / Lost
C02513,42,2,1283.76,641.88,1,63,0.0,2,1,2,5,1,0,Needs Attention
C02514,32,1,59.58,59.58,1,32,0.0,3,1,1,5,3,0,Hibernating / Lost
C02515,9,26,3197.48,122.98,6,266,14.038575426303055,4,3,3,10,0,0,Loyal Customers
C02516,55,31,6522.04,210.38838709677418,6,565,20.064894716892987,2,4,4,10,0,0,Loyal Customers
C02517,8,28,5622.66,200.80928571428572,6,361,13.360876900490798,4,4,3,11,0,0,Loyal Customers
C02518,394,7,1363.76,194.82285714285715,4,504,19.46506842754191,1,2,2,5,5,0,At Risk
C02519,18,20,4685.6900000000005,234.28450000000004,5,334,20.228199509636593,3,3,3,9,0,0,Loyal Customers
C02520,26,3,1007.77,335.92333333333335,3,155,50.5,3,1,2,6,2,0,Potential Loyalists
C02521,58,35,10112.869999999999,288.9391428571428,6,555,18.013091164128305,2,4,4,10,4,0,Champions
C02522,11,31,6880.21,221.94225806451612,5,445,20.967806010379075,4,4,4,12,0,0,Loyal Customers
C02523,744,12,1260.31,105.02583333333332,5,859,17.582861678162303,1,2,2,5,5,0,At Risk
C02524,224,1,18.8,18.8,1,224,0.0,1,1,1,3,3,0,Hibernating / Lost
C02525,16,18,1481.71,82.31722222222223,4,459,41.223166799372144,3,3,2,8,2,0,Potential Loyalists
C02526,11,30,7655.3,255.17666666666668,6,482,21.831099570162074,4,4,4,12,0,0,Loyal Customers
C02527,8,29,5730.52,197.6041379310345,6,419,20.05537614319158,4,4,3,11,0,0,Loyal Customers
C02528,15,35,5406.31,154.466,6,357,12.249708703548803,4,4,3,11,0,0,Loyal Customers
C02529,4,51,8470.35,166.08529411764707,6,227,6.515243663900836,5,4,4,13,4,0,Champions
C02530,61,17,5024.51,295.5594117647059,4,585,47.71595645064657,2,3,3,8,2,0,Potential Loyalists
C02531,7,61,14735.32,241.56262295081967,6,777,19.333189654638527,4,5,5,14,4,0,Champions
C02532,25,55,15822.62,287.684,6,549,15.857735149142725,3,4,5,12,4,0,Champions
C02533,621,13,4329.91,333.07,5,721,12.050818321683478,1,2,3,6,5,0,At Risk
C02534,5,176,42685.72,242.5325,6,554,6.092012837163367,5,5,5,15,4,0,Champions
C02535,3,49,11875.25,242.35204081632654,6,336,9.236265140737354,5,4,4,13,4,0,Champions
C02536,176,28,5371.67,191.84535714285715,6,791,35.94886629164153,1,4,3,8,2,0,Potential Loyalists
C02537,72,20,3779.42,188.971,5,227,7.686373163591025,2,3,3,8,0,0,Loyal Customers
C02538,3,54,7529.28,139.4311111111111,6,697,16.325999811555818,5,4,4,13,4,0,Champions
C02539,4,13,2190.65,168.51153846153846,5,91,8.574429038328635,5,2,2,9,0,0,Loyal Customers
C02540,215,4,327.29,81.8225,2,240,7.93025150224688,1,1,1,3,3,0,Hibernating / Lost
C02541,11,68,15464.84,227.42411764705884,6,643,13.425553581623562,4,5,5,14,4,0,Champions
C02542,361,9,4448.88,494.32,4,393,9.848857801796104,1,2,3,6,1,0,Needs Attention
C02543,102,27,5802.15,214.89444444444442,6,800,33.081126745405186,1,3,4,8,2,0,Potential Loyalists
C02544,11,271,59088.53,218.0388560885609,6,807,5.420562385089274,4,5,5,14,4,0,Champions
C02545,6,17,1952.0,114.82352941176471,6,36,2.1469455046647083,5,3,2,10,0,0,Loyal Customers
C02546,4,57,9491.95,166.52543859649123,6,175,5.449179633070412,5,4,4,13,4,0,Champions
C02547,39,15,5050.19,336.6793333333333,6,760,36.126266660937205,2,3,3,8,2,0,Potential Loyalists
C02548,26,43,8453.75,196.59883720930233,6,646,16.833653260245317,3,4,4,11,4,0,Champions
C02549,39,28,5535.19,197.68535714285713,6,723,33.461973995921156,2,4,3,9,2,0,Potential Loyalists
