customer_id,signup_date,archetype,region,age
C01694,2025-07-17 14:30:57,regular,East,36
C01695,2025-02-14 19:22:02,regular,Central,41
C01696,2025-09-21 20:24:15,loyal,West,29
C01697,2024-08-04 04:53:14,regular,West,22
C01698,2025-06-29 14:21:54,new,South,34
C01699,2025-08-03 08:05:39,regular,North,58
C01700,2025-07-24 09:59:45,at_risk,West,69
C01701,2024-09-17 09:18:53,at_risk,East,52
C01702,2024-10-01 20:14:40,regular,West,61
C01703,2024-08-20 00:39:41,new,West,51
C01704,2025-02-19 14:23:06,at_risk,South,52
C01705,2025-06-11 08:45:55,occasional,South,40
C01706,2024-11-22 06:46:40,loyal,East,21
C01707,2025-01-03 23:37:10,loyal,South,39
C01708,2024-09-14 18:29:13,dormant,West,62
C01709,2024-07-15 23:18:09,new,West,45
C01710,2025-08-14 16:39:55,dormant,East,57
C01711,2026-01-04 10:48:35,dormant,West,20
C01712,2024-09-18 15:12:53,loyal,East,28
C01713,2026-02-13 12:18:36,new,West,33
C01714,2025-05-28 21:07:40,occasional,South,36
C01715,2024-05-30 22:18:34,new,West,69
C01716,2024-11-25 09:34:46,loyal,West,42
C01717,2024-01-07 18:09:06,regular,South,52
C01718,2024-02-05 06:03:41,at_risk,East,51
C01719,2024-10-29 12:24:26,new,Central,39
C01720,2025-02-13 00:23:17,occasional,South,68
C01721,2025-12-18 18:14:01,regular,West,29
C01722,2024-04-30 20:55:56,regular,Central,19
C01723,2026-01-25 06:09:18,dormant,Central,56
C01724,2024-07-30 01:41:29,occasional,South,51
C01725,2024-05-04 11:54:28,occasional,East,31
C01726,2025-09-21 21:40:56,occasional,Central,63
C01727,2025-11-27 21:39:18,occasional,East,26
C01728,2025-06-28 10:06:15,occasional,North,31
C01729,2024-04-14 03:12:35,occasional,North,26
C01730,2024-04-13 19:26:47,new,West,27
C01731,2024-12-17 01:21:06,dormant,South,55
C01732,2025-02-09 12:57:44,dormant,South,54
C01733,2026-06-17 17:57:54,occasional,South,51
C01734,2024-09-14 19:51:38,occasional,West,62
C01735,2024-06-22 07:57:42,at_risk,East,21
C01736,2026-05-01 07:28:03,new,Central,50
C01737,2024-05-18 13:36:48,occasional,West,23
C01738,2024-01-24 18:17:40,at_risk,Central,67
C01739,2025-01-15 12:29:13,at_risk,Central,50
C01740,2024-12-26 23:21:55,at_risk,South,57
C01741,2025-07-11 16:50:23,at_risk,West,47
C01742,2026-02-28 23:04:12,regular,North,37
C01743,2026-04-19 14:39:23,occasional,Central,53
C01744,2024-09-17 16:12:01,occasional,South,61
C01745,2026-06-01 17:44:11,loyal,West,27
C01746,2025-07-23 09:28:46,new,Central,63
C01747,2024-03-03 16:14:15,occasional,North,55
C01748,2026-04-24 14:26:38,regular,Central,22
C01749,2024-05-04 04:44:46,new,North,66
C01750,2025-06-13 17:39:57,at_risk,South,27
C01751,2025-12-12 15:56:24,at_risk,East,49
C01752,2024-08-12 11:51:51,regular,South,24
C01753,2024-08-31 13:39:15,new,East,28
C01754,2025-03-04 13:25:32,occasional,Central,51
C01755,2026-03-07 08:44:21,occasional,South,53
C01756,2024-07-20 05:49:54,loyal,East,53
C01757,2025-08-20 02:35:24,occasional,Central,35
C01758,2025-02-11 07:58:44,at_risk,West,60
C01759,2024-04-10 15:50:51,occasional,North,20
C01760,2025-10-01 18:56:20,occasional,Central,62
C01761,2026-01-19 06:37:56,new,North,33
C01762,2025-06-02 01:41:41,at_risk,East,50
C01763,2024-06-07 17:17:51,regular,East,65
C01764,2024-05-20 03:40:27,dormant,West,31
C01765,2025-01-16 03:30:01,at_risk,North,39
C01766,2025-03-31 18:38:44,dormant,North,61
C01767,2025-05-11 23:11:39,dormant,West,62
C01768,2024-08-07 06:58:06,dormant,North,30
C01769,2025-03-26 16:32:55,at_risk,East,44
C01770,2024-09-22 13:42:24,occasional,West,35
C01771,2025-09-09 13:07:07,regular,West,44
C01772,2025-12-17 19:50:25,occasional,North,37
C01773,2025-08-10 10:01:59,at_risk,South,18
C01774,2024-01-02 02:56:34,occasional,Central,66
C01775,2026-06-11 20:06:25,new,South,51
C01776,2024-01-22 09:22:49,loyal,North,42
C01777,2026-06-18 11:30:46,regular,North,23
C01778,2024-01-29 14:19:42,occasional,South,21
C01779,2025-04-09 19:31:22,occasional,Central,42
C01780,2024-04-05 08:58:17,loyal,South,51
C01781,2024-03-26 16:18:00,regular,North,31
C01782,2025-09-07 01:21:01,new,East,56
C01783,2025-10-17 01:24:54,occasional,North,38
C01784,2024-04-16 09:54:44,loyal,South,18
C01785,2026-05-28 23:56:37,loyal,Central,45
C01786,2024-10-15 09:58:01,occasional,West,27
C01787,2024-10-13 11:50:59,regular,North,18
C01788,2024-09-24 06:42:35,at_risk,South,24
C01789,2025-02-19 02:06:42,new,North,32
C01790,2024-06-09 01:13:05,regular,North,44
C01791,2025-01-17 07:10:53,occasional,East,69
C01792,2024-07-07 23:35:49,regular,East,29
C01793,2024-02-16 06:39:13,regular,West,20
C01794,2024-11-27 20:42:50,new,Central,27
C01795,2025-08-28 00:54:41,occasional,South,34
C01796,2025-11-17 18:44:26,new,Central,28
C01797,2024-11-14 00:05:38,regular,East,34
C01798,2024-10-18 08:55:08,regular,South,68
C01799,2025-12-09 17:13:10,occasional,Central,37
C01800,2025-09-05 01:40:03,occasional,North,51
C01801,2026-01-18 21:47:36,dormant,East,53
C01802,2026-03-26 11:47:26,loyal,West,24
C01803,2026-01-09 02:35:05,new,South,30
C01804,2026-04-22 20:05:23,new,Central,39
C01805,2025-01-09 23:59:07,occasional,South,41
C01806,2024-12-21 04:54:40,regular,West,18
C01807,2024-10-16 09:23:11,occasional,North,51
C01808,2024-07-30 16:48:29,regular,North,33
C01809,2025-11-04 22:31:43,new,South,34
C01810,2025-10-05 00:08:49,occasional,Central,49
C01811,2025-12-22 06:00:41,dormant,North,67
C01812,2024-05-30 15:38:36,occasional,Central,62
C01813,2025-03-18 03:09:38,occasional,South,68
C01814,2024-07-18 18:18:49,at_risk,South,39
C01815,2026-03-14 17:28:11,occasional,South,24
C01816,2024-08-28 16:04:57,dormant,North,29
C01817,2024-05-09 12:25:40,regular,Central,35
C01818,2025-05-27 21:04:00,dormant,South,33
C01819,2026-03-02 03:53:07,new,West,28
C01820,2026-04-04 03:47:29,new,East,25
C01821,2024-03-27 11:39:25,occasional,East,27
C01822,2024-10-20 07:17:57,new,East,52
C01823,2024-05-18 04:09:04,regular,Central,43
C01824,2024-10-04 01:54:01,at_risk,West,19
C01825,2025-04-25 10:56:38,regular,East,47
C01826,2024-09-09 12:21:02,regular,West,61
C01827,2024-03-01 18:23:56,occasional,East,40
C01828,2025-04-04 00:38:37,regular,South,34
C01829,2024-02-17 12:38:00,regular,East,32
C01830,2024-07-23 00:38:02,new,South,37
C01831,2024-01-01 11:12:17,regular,West,32
C01832,2024-03-19 03:20:51,at_risk,Central,66
C01833,2025-01-27 16:26:23,loyal,Central,69
C01834,2026-02-04 15:24:46,at_risk,West,35
C01835,2025-11-28 03:52:32,new,East,66
C01836,2024-03-29 22:44:30,occasional,West,62
C01837,2024-02-01 08:30:30,at_risk,North,21
C01838,2024-10-31 06:41:06,dormant,East,43
C01839,2025-08-10 00:45:50,new,South,52
C01840,2025-11-03 01:25:20,regular,North,39
C01841,2026-01-10 19:32:59,occasional,Central,41
C01842,2024-11-03 23:37:21,new,Central,43
C01843,2024-05-31 04:49:05,regular,East,53
C01844,2024-01-24 17:06:57,new,South,33
C01845,2024-05-12 04:15:23,regular,West,49
C01846,2024-02-28 15:29:33,new,South,30
C01847,2026-02-13 17:18:02,loyal,West,64
C01848,2024-08-29 13:43:36,loyal,Central,22
C01849,2026-01-10 19:29:28,dormant,South,21
C01850,2025-05-12 20:13:59,new,South,19
C01851,2025-04-30 01:08:31,new,South,36
C01852,2025-02-13 07:32:06,dormant,North,49
C01853,2026-01-07 06:43:01,occasional,South,69
C01854,2024-02-09 02:30:00,regular,North,41
C01855,2024-03-24 11:31:52,regular,North,27
C01856,2025-01-16 01:10:47,occasional,South,37
C01857,2024-12-21 00:48:02,regular,North,24
C01858,2025-05-06 00:53:31,dormant,West,42
C01859,2025-10-26 00:25:37,loyal,North,55
C01860,2025-06-12 18:58:31,regular,Central,19
C01861,2024-08-19 16:57:44,regular,South,58
C01862,2024-10-21 13:29:49,regular,North,29
C01863,2025-11-08 02:18:15,regular,North,52
C01864,2024-06-30 07:42:11,at_risk,West,60
C01865,2025-03-29 18:15:27,regular,South,58
C01866,2025-04-29 21:53:43,occasional,East,52
C01867,2025-11-06 05:44:42,new,North,54
C01868,2025-10-04 22:03:21,occasional,Central,27
C01869,2025-02-22 05:04:48,at_risk,North,25
C01870,2024-10-05 05:57:12,regular,South,37
C01871,2024-11-27 02:44:01,regular,Central,49
C01872,2025-01-05 10:20:54,regular,South,50
C01873,2024-07-16 06:29:13,dormant,South,58
C01874,2025-07-16 20:47:59,occasional,West,34
C01875,2024-07-06 12:59:37,regular,South,63
C01876,2025-08-06 19:25:32,occasional,North,41
C01877,2025-11-07 08:12:04,new,South,30
C01878,2026-05-15 15:42:39,at_risk,North,56
C01879,2024-04-17 00:27:48,occasional,Central,24
C01880,2025-11-14 18:11:44,new,West,39
C01881,2024-03-18 09:13:07,at_risk,East,58
C01882,2024-10-30 12:32:49,occasional,North,58
C01883,2024-06-07 15:53:36,regular,West,31
C01884,2024-05-26 01:20:18,loyal,West,26
C01885,2024-06-06 19:29:04,dormant,North,19
C01886,2024-02-09 13:03:54,occasional,Central,22
C01887,2026-01-10 19:07:27,occasional,East,60
C01888,2024-02-25 00:22:32,occasional,West,58
C01889,2024-12-24 15:44:34,loyal,South,44
C01890,2025-09-21 05:54:44,new,North,47
C01891,2026-06-10 08:23:25,regular,West,34
C01892,2026-02-07 08:02:15,new,West,27
C01893,2024-05-03 11:45:47,occasional,South,18
C01894,2026-06-07 23:09:22,regular,North,52
C01895,2025-08-11 04:27:36,loyal,West,19
C01896,2024-06-10 14:40:22,new,North,23
C01897,2025-02-07 20:33:26,regular,South,59
C01898,2026-04-06 02:15:19,loyal,East,48
C01899,2024-12-19 15:01:57,at_risk,North,43
C01900,2024-06-14 06:34:33,regular,North,29
C01901,2026-02-26 13:49:06,regular,North,25
C01902,2026-05-07 16:16:27,regular,Central,42
C01903,2026-05-28 00:51:56,new,South,36
C01904,2026-05-10 03:20:21,regular,West,45
C01905,2026-02-24 13:45:11,regular,Central,26
C01906,2025-02-13 00:58:20,regular,West,30
C01907,2024-06-22 01:41:40,regular,East,23
C01908,2025-07-09 10:34:56,regular,East,40
C01909,2024-07-17 17:14:06,loyal,South,32
C01910,2025-03-01 20:09:28,regular,East,29
C01911,2025-08-13 11:11:44,occasional,Central,46
C01912,2026-05-01 22:07:30,new,West,43
C01913,2024-08-14 17:20:23,loyal,South,28
C01914,2025-10-23 06:03:45,regular,South,54
C01915,2024-01-06 19:32:04,dormant,Central,35
C01916,2025-05-24 18:41:09,new,North,35
C01917,2025-11-02 07:47:16,at_risk,Central,42
C01918,2025-05-10 19:37:45,regular,South,25
C01919,2024-12-11 13:25:40,occasional,West,39
C01920,2026-01-15 16:36:48,regular,West,48
C01921,2024-11-29 22:20:46,regular,East,24
C01922,2025-10-01 11:30:27,regular,North,47
C01923,2025-02-21 17:27:38,occasional,Central,20
C01924,2024-01-24 22:04:46,regular,South,49
C01925,2025-04-22 11:09:28,occasional,South,19
C01926,2024-02-14 12:19:02,regular,East,27
C01927,2026-04-17 20:42:00,regular,South,36
C01928,2025-06-25 09:39:44,new,West,49
C01929,2024-11-30 19:53:49,new,North,55
C01930,2025-03-13 13:44:55,regular,South,42
C01931,2025-07-11 06:17:01,occasional,Central,24
C01932,2024-08-22 03:59:18,regular,North,38
C01933,2024-09-16 13:18:25,loyal,South,58
C01934,2025-01-11 18:58:16,at_risk,West,22
C01935,2024-08-20 17:09:32,regular,Central,55
C01936,2025-11-13 02:51:45,occasional,East,38
C01937,2024-04-03 10:24:47,occasional,West,18
C01938,2026-01-13 22:48:28,regular,South,54
C01939,2024-11-09 16:11:39,loyal,South,19
C01940,2025-05-20 02:25:05,regular,Central,37
C01941,2024-05-21 23:31:19,dormant,Central,28
C01942,2024-12-12 19:58:50,occasional,East,48
C01943,2025-11-10 03:17:41,regular,East,20
C01944,2024-08-31 15:02:59,loyal,South,22
C01945,2024-04-29 01:09:31,occasional,North,45
C01946,2025-04-14 17:26:19,loyal,Central,69
C01947,2024-05-26 05:48:16,occasional,West,20
C01948,2024-10-10 06:35:30,at_risk,South,41
C01949,2025-02-09 09:57:13,occasional,South,59
C01950,2025-05-22 16:27:17,regular,South,33
C01951,2025-07-29 10:32:05,loyal,North,43
C01952,2025-08-31 23:41:28,loyal,West,61
C01953,2026-01-29 20:36:00,occasional,East,55
C01954,2024-02-29 11:18:39,new,South,33
C01955,2024-11-22 02:11:32,regular,East,57
C01956,2024-01-01 23:03:26,occasional,Central,53
C01957,2024-01-09 11:57:42,at_risk,North,44
C01958,2024-07-10 01:11:10,loyal,South,40
C01959,2025-06-22 07:53:35,regular,East,66
C01960,2026-03-16 01:26:53,regular,North,63
C01961,2025-11-27 04:29:27,at_risk,East,69
C01962,2025-08-04 15:52:49,occasional,East,53
C01963,2025-12-01 08:20:18,at_risk,North,36
C01964,2024-06-03 18:20:36,new,North,23
C01965,2026-01-25 20:26:27,at_risk,Central,24
C01966,2026-03-12 05:42:04,dormant,South,67
C01967,2024-03-26 13:10:32,at_risk,East,36
C01968,2025-02-26 23:02:53,new,East,23
C01969,2026-01-17 00:48:16,new,West,29
C01970,2025-03-04 11:34:54,at_risk,West,19
C01971,2026-01-26 10:12:31,new,Central,45
C01972,2026-04-21 23:42:20,dormant,East,48
C01973,2025-03-03 04:45:00,occasional,South,37
C01974,2024-02-23 12:54:45,occasional,South,56
C01975,2024-11-02 01:08:14,occasional,South,42
C01976,2024-07-12 15:51:02,new,South,67
C01977,2025-03-02 16:53:07,occasional,North,57
C01978,2025-06-11 04:39:37,new,South,21
C01979,2025-02-21 12:12:19,new,South,32
C01980,2024-06-24 22:30:30,dormant,North,57
C01981,2024-09-28 01:09:47,regular,South,45
C01982,2025-09-03 13:46:59,at_risk,West,57
C01983,2024-01-25 06:50:03,at_risk,East,35
C01984,2024-07-11 16:23:36,dormant,West,19
C01985,2026-03-14 02:34:30,dormant,East,58
C01986,2024-03-30 05:47:25,occasional,Central,58
C01987,2025-01-08 06:30:41,occasional,West,51
C01988,2024-07-05 06:52:45,regular,North,39
C01989,2024-04-04 04:27:27,dormant,Central,18
C01990,2025-01-15 11:03:18,regular,North,55
C01991,2025-04-14 07:08:54,at_risk,East,52
C01992,2024-06-07 12:35:13,new,West,52
C01993,2024-03-11 00:21:04,occasional,South,26
C01994,2024-05-01 05:20:51,regular,East,56
C01995,2025-08-09 09:21:22,regular,South,55
C01996,2026-02-13 06:05:18,new,North,62
C01997,2024-06-11 06:17:18,occasional,North,47
C01998,2024-10-15 08:34:46,loyal,North,56
C01999,2024-11-05 10:24:53,at_risk,North,38
C02000,2024-11-20 16:23:15,regular,East,54
C02001,2024-08-07 20:53:24,new,East,54
C02002,2024-02-19 17:50:26,regular,South,58
C02003,2025-04-17 15:21:48,regular,West,62
C02004,2024-11-17 15:11:01,loyal,North,18
C02005,2024-11-04 00:46:05,occasional,South,58
C02006,2024-08-26 07:50:05,occasional,West,59
C02007,2026-04-16 09:44:01,at_risk,Central,46
C02008,2025-07-03 10:28:38,occasional,South,45
C02009,2025-01-11 19:44:35,regular,North,55
C02010,2024-07-03 20:25:49,regular,West,41
C02011,2025-12-22 00:16:10,regular,Central,39
C02012,2026-03-10 12:41:36,dormant,South,59
C02013,2024-01-30 02:05:10,regular,South,59
C02014,2026-04-16 16:47:55,dormant,North,28
C02015,2025-09-21 11:28:25,regular,East,61
C02016,2024-03-30 20:21:02,loyal,Central,34
C02017,2025-11-08 20:11:08,regular,West,25
C02018,2024-04-06 15:54:13,loyal,South,63
C02019,2024-02-15 18:36:54,new,West,30
C02020,2024-04-13 19:03:03,occasional,West,28
C02021,2025-02-17 20:22:20,regular,East,32
C02022,2025-07-11 14:41:44,at_risk,West,43
C02023,2025-01-01 14:13:01,occasional,South,26
C02024,2024-04-19 18:31:46,dormant,South,26
C02025,2024-06-28 06:02:20,dormant,East,38
C02026,2026-02-06 03:27:28,at_risk,East,29
C02027,2026-05-16 08:40:25,new,Central,28
C02028,2025-11-09 20:15:52,new,East,65
C02029,2024-04-03 01:44:22,occasional,South,48
C02030,2026-01-07 19:52:15,at_risk,South,18
C02031,2025-09-14 18:57:33,loyal,East,23
C02032,2025-04-18 10:54:26,at_risk,South,60
C02033,2024-05-08 21:57:09,dormant,West,32
C02034,2026-06-16 00:13:38,loyal,South,25
C02035,2025-02-02 08:17:56,new,South,52
C02036,2024-02-09 18:10:55,dormant,East,61
C02037,2024-07-07 23:19:10,regular,North,38
C02038,2024-12-27 03:19:23,occasional,West,56
C02039,2024-02-26 02:15:32,dormant,East,39
C02040,2024-10-18 13:01:55,dormant,South,23
C02041,2025-02-25 13:31:07,regular,West,59
C02042,2026-05-03 18:44:33,regular,West,65
C02043,2024-03-18 17:42:00,at_risk,Central,69
C02044,2025-06-03 04:11:47,regular,South,23
C02045,2026-04-04 04:26:24,regular,South,47
C02046,2025-12-26 13:43:28,loyal,West,50
C02047,2026-04-12 10:44:10,regular,East,22
C02048,2024-06-02 07:22:11,occasional,East,67
C02049,2025-12-22 05:00:43,at_risk,East,23
C02050,2026-05-30 18:29:50,occasional,West,31
C02051,2024-10-20 10:18:23,new,North,68
C02052,2025-03-24 18:36:50,occasional,East,46
C02053,2025-04-22 18:10:22,regular,North,53
C02054,2025-03-20 07:19:00,loyal,South,43
C02055,2024-09-17 19:17:13,regular,West,57
C02056,2026-05-23 19:06:35,regular,East,22
C02057,2026-05-10 20:19:46,regular,South,53
C02058,2024-12-08 15:49:08,loyal,Central,21
C02059,2025-12-25 18:18:28,regular,West,27
C02060,2024-12-23 18:32:25,at_risk,East,44
C02061,2025-12-16 07:54:32,occasional,Central,41
C02062,2025-06-10 06:39:29,dormant,South,25
C02063,2025-02-27 03:39:53,new,West,59
C02064,2024-04-25 05:56:10,occasional,North,33
C02065,2025-08-12 03:09:44,regular,South,63
C02066,2024-10-15 23:26:57,occasional,South,18
C02067,2024-07-14 04:08:47,loyal,North,30
C02068,2024-06-22 21:17:58,occasional,East,33
C02069,2026-06-02 16:33:21,regular,North,48
C02070,2024-04-02 22:55:23,occasional,East,38
C02071,2025-12-19 16:09:28,regular,North,26
C02072,2026-02-18 12:43:23,at_risk,North,47
C02073,2024-01-28 22:44:34,new,Central,67
C02074,2025-06-14 09:33:10,at_risk,West,24
C02075,2025-06-03 15:56:35,occasional,Central,31
C02076,2024-11-18 19:19:55,occasional,East,42
C02077,2025-08-23 01:01:42,loyal,North,55
C02078,2025-01-02 19:15:30,at_risk,East,25
C02079,2025-01-30 17:20:17,occasional,East,30
C02080,2025-01-23 08:48:37,regular,North,30
C02081,2025-12-21 14:33:55,regular,Central,50
C02082,2025-07-23 20:01:19,dormant,East,22
C02083,2024-12-07 03:24:53,occasional,West,52
C02084,2026-04-14 02:13:06,occasional,East,40
C02085,2025-12-22 20:28:17,occasional,East,35
C02086,2026-04-19 12:02:22,occasional,South,62
C02087,2025-10-19 10:49:09,occasional,Central,60
C02088,2024-12-18 08:13:35,regular,South,59
C02089,2025-11-26 15:32:25,occasional,North,64
C02090,2024-10-23 08:04:08,at_risk,North,30
C02091,2024-08-31 20:03:41,loyal,East,62
C02092,2025-02-09 22:36:15,new,Central,27
C02093,2026-05-22 08:57:41,regular,Central,35
C02094,2025-05-26 03:22:45,at_risk,West,46
C02095,2024-12-11 07:46:11,occasional,Central,56
C02096,2025-02-19 15:16:00,at_risk,West,48
C02097,2024-09-19 02:16:16,occasional,South,47
C02098,2025-08-15 21:04:24,dormant,East,37
C02099,2024-11-11 09:10:27,occasional,North,48
C02100,2025-05-13 23:01:07,at_risk,South,42
C02101,2024-11-28 20:04:20,at_risk,South,42
C02102,2024-10-15 15:27:20,regular,North,48
C02103,2026-05-23 05:05:28,regular,Central,49
C02104,2024-11-07 03:47:07,occasional,Central,35
C02105,2024-03-04 11:14:23,regular,South,25
C02106,2024-12-06 17:36:14,regular,West,33
C02107,2025-04-23 22:18:36,regular,South,39
C02108,2024-03-26 04:13:08,occasional,North,26
C02109,2024-10-02 02:46:59,regular,South,27
C02110,2024-05-29 10:57:10,new,South,67
C02111,2025-03-26 14:00:09,occasional,South,32
C02112,2025-10-12 19:15:28,at_risk,North,56
C02113,2026-05-21 15:10:22,loyal,North,24
C02114,2024-12-16 04:29:19,occasional,North,68
C02115,2026-02-15 22:23:09,loyal,Central,29
C02116,2024-07-12 02:02:30,at_risk,North,38
C02117,2025-12-03 10:44:07,regular,South,58
C02118,2025-05-21 09:43:26,dormant,East,28
C02119,2025-11-13 08:32:35,regular,South,46
C02120,2025-11-10 23:39:14,occasional,East,58
C02121,2025-04-24 04:32:15,regular,North,19
C02122,2024-08-19 16:19:22,occasional,West,19
C02123,2025-04-18 13:34:40,occasional,East,59
C02124,2026-01-14 02:39:40,regular,West,31
C02125,2026-05-23 14:14:06,regular,East,65
C02126,2026-04-14 18:06:16,loyal,South,66
C02127,2024-06-12 07:41:18,loyal,South,63
C02128,2025-06-21 15:43:17,dormant,South,69
C02129,2024-04-04 03:15:05,occasional,East,60
C02130,2025-08-25 01:16:09,loyal,North,37
C02131,2026-06-12 02:27:05,dormant,South,69
C02132,2024-02-17 07:38:28,loyal,West,35
C02133,2025-08-13 21:58:07,occasional,North,48
C02134,2026-04-30 23:13:45,at_risk,North,18
C02135,2026-02-01 11:10:59,dormant,West,68
C02136,2024-12-19 05:40:12,at_risk,South,48
C02137,2024-04-03 12:42:46,occasional,West,67
C02138,2026-04-11 12:14:54,dormant,Central,36
C02139,2026-04-09 04:33:59,loyal,Central,34
C02140,2025-06-05 01:54:51,dormant,South,45
C02141,2024-01-05 03:45:57,new,South,62
C02142,2025-07-08 22:47:21,dormant,East,46
C02143,2024-02-04 16:30:25,regular,East,59
C02144,2026-04-22 02:59:46,regular,East,29
C02145,2025-09-04 09:02:45,at_risk,South,58
C02146,2026-04-02 02:03:32,occasional,North,56
C02147,2025-05-21 09:37:44,occasional,North,64
C02148,2024-03-15 22:28:59,dormant,North,20
C02149,2024-01-24 21:06:02,occasional,North,37
C02150,2024-10-29 00:23:11,regular,Central,22
C02151,2025-10-31 02:44:05,occasional,North,38
C02152,2024-05-15 22:17:53,regular,East,57
C02153,2026-02-05 22:20:20,regular,Central,51
C02154,2024-08-03 12:50:33,regular,South,57
C02155,2025-03-22 18:37:02,new,East,56
C02156,2024-07-01 18:33:00,at_risk,West,69
C02157,2025-02-23 04:21:38,occasional,South,63
C02158,2025-02-10 22:57:36,regular,East,48
C02159,2024-01-05 22:13:08,at_risk,West,63
C02160,2025-05-26 00:43:41,new,West,20
C02161,2025-12-08 23:38:00,new,West,55
C02162,2026-04-22 15:33:45,occasional,Central,45
C02163,2026-03-03 12:39:43,new,South,67
C02164,2026-03-01 21:17:38,occasional,West,44
C02165,2026-06-08 13:04:01,occasional,East,27
C02166,2024-12-01 18:06:30,new,West,55
C02167,2026-02-04 19:15:22,regular,West,67
C02168,2025-05-23 13:40:57,regular,West,18
C02169,2024-02-22 10:38:50,regular,Central,21
C02170,2024-08-31 07:22:57,occasional,South,52
C02171,2025-08-27 20:18:36,occasional,West,46
C02172,2024-05-24 12:42:27,at_risk,South,46
C02173,2025-01-26 06:12:35,occasional,East,22
C02174,2025-11-28 10:00:37,regular,West,47
C02175,2024-05-14 18:48:20,new,West,47
C02176,2025-03-22 22:21:15,regular,South,62
C02177,2024-07-12 08:56:49,dormant,East,38
C02178,2025-04-27 20:08:20,regular,South,36
C02179,2024-08-04 15:22:03,occasional,North,22
C02180,2026-05-18 20:59:03,occasional,South,47
C02181,2024-03-10 00:44:41,new,Central,51
C02182,2026-05-17 05:19:33,regular,South,32
C02183,2025-12-13 16:29:55,dormant,Central,56
C02184,2026-02-09 01:52:10,occasional,South,66
C02185,2026-02-05 08:35:45,occasional,West,27
C02186,2024-06-17 20:21:38,occasional,East,47
C02187,2026-04-17 23:34:53,loyal,West,54
C02188,2025-06-18 20:17:24,occasional,West,18
C02189,2026-05-15 22:35:50,regular,West,27
C02190,2026-03-01 07:59:02,regular,Central,38
C02191,2025-06-05 15:34:40,occasional,East,25
C02192,2024-12-03 00:25:15,occasional,North,36
C02193,2024-04-15 13:24:09,loyal,South,25
C02194,2024-03-31 23:53:35,loyal,West,64
C02195,2024-12-16 17:43:39,regular,East,49
C02196,2025-12-30 20:47:54,regular,East,35
C02197,2025-03-30 19:25:33,occasional,East,58
C02198,2025-03-09 14:05:33,regular,South,18
C02199,2024-08-08 00:12:01,new,West,49
C02200,2025-05-22 22:52:54,regular,West,53
C02201,2025-07-28 06:25:38,loyal,West,60
C02202,2026-06-02 22:18:59,new,West,29
C02203,2025-10-18 11:24:19,regular,Central,48
C02204,2025-06-30 11:46:00,occasional,East,57
C02205,2026-03-30 01:39:30,dormant,Central,59
C02206,2025-01-17 11:33:16,dormant,North,27
C02207,2026-04-21 10:53:46,at_risk,East,68
C02208,2024-11-28 23:39:44,loyal,West,32
C02209,2024-04-25 00:01:50,occasional,East,38
C02210,2025-01-10 20:34:35,dormant,South,27
C02211,2024-04-25 21:21:13,dormant,East,25
C02212,2024-04-16 13:25:12,loyal,South,31
C02213,2026-03-04 02:06:18,regular,Central,25
C02214,2025-12-16 06:36:42,regular,South,56
C02215,2024-07-18 02:10:24,regular,North,49
C02216,2026-01-23 22:41:02,at_risk,East,38
C02217,2024-03-03 00:17:12,regular,South,46
C02218,2024-09-12 22:58:40,regular,North,49
C02219,2025-09-27 11:47:55,loyal,East,27
C02220,2024-09-30 10:00:24,occasional,East,33
C02221,2025-10-19 10:52:39,regular,North,63
C02222,2026-02-25 21:37:10,occasional,East,18
C02223,2024-02-29 10:55:56,regular,East,67
C02224,2024-01-22 13:45:34,dormant,West,68
C02225,2026-04-26 00:02:35,regular,South,31
C02226,2025-04-13 09:52:50,occasional,South,34
C02227,2025-03-31 19:50:45,regular,Central,28
C02228,2025-02-21 07:23:43,loyal,East,47
C02229,2025-01-25 06:01:58,regular,North,29
C02230,2025-09-13 02:44:16,loyal,West,59
C02231,2025-06-05 18:30:11,regular,North,38
C02232,2024-05-27 01:15:38,occasional,West,68
C02233,2025-07-17 23:23:38,at_risk,West,62
C02234,2025-08-24 11:56:37,loyal,Central,38
C02235,2024-04-12 05:46:49,occasional,Central,48
C02236,2024-12-05 01:27:16,occasional,South,19
C02237,2025-12-12 10:57:44,regular,West,21
C02238,2025-07-10 20:14:20,regular,South,44
C02239,2024-05-02 17:35:17,loyal,East,42
C02240,2024-02-06 02:03:07,regular,East,38
C02241,2025-06-07 02:09:35,occasional,North,22
C02242,2025-02-19 13:18:26,dormant,North,61
C02243,2026-05-14 22:42:43,dormant,North,39
C02244,2025-04-15 00:37:08,dormant,North,42
C02245,2026-04-18 08:09:23,occasional,South,38
C02246,2024-07-11 21:27:00,loyal,Central,43
C02247,2025-02-06 14:29:29,regular,East,51
C02248,2024-05-05 15:52:15,regular,West,57
C02249,2025-05-31 19:20:58,loyal,West,46
C02250,2024-06-18 15:02:41,loyal,West,26
C02251,2025-03-19 00:52:56,occasional,South,63
C02252,2024-11-05 17:26:49,regular,Central,32
C02253,2024-06-16 03:45:41,regular,West,18
C02254,2024-03-28 03:05:57,at_risk,West,20
C02255,2025-04-05 20:19:20,regular,Central,58
C02256,2026-05-02 14:06:26,new,East,38
C02257,2024-06-27 20:57:43,regular,East,19
C02258,2024-12-30 11:52:17,occasional,Central,60
